district_gadm,state_gadm,year,q,quarter,quarter_num,flood_exposure_ruleA_qt,flood_exposure_ruleB_qt,deposits,mean_radiance,pixel_count
DHANBAD,JHARKHAND,2024,3,2024Q3,39,0,0,40561.6561,1.7266607681910198,53664.0
DHANBAD,JHARKHAND,2024,4,2024Q4,40,0,0,41601.5461,2.280345916748047,53664.0
DHAR,MADHYA PRADESH,2015,1,2015Q1,1,0,0,3803.1839,0.2792793413003285,241358.0
DHAR,MADHYA PRADESH,2015,2,2015Q2,2,0,0,3730.8026,0.2718894133965174,239173.0
DHAR,MADHYA PRADESH,2015,3,2015Q3,3,0,0,3848.7567,0.1980362534523009,238479.0
DHAR,MADHYA PRADESH,2015,4,2015Q4,4,0,0,3844.6982,0.2847667237122853,241363.0
DHAR,MADHYA PRADESH,2016,1,2016Q1,5,0,0,4360.4405,0.2682885626951853,224102.0
DHAR,MADHYA PRADESH,2016,2,2016Q2,6,0,0,4401.987,0.2981655895709991,241377.0
DHAR,MADHYA PRADESH,2017,2,2017Q2,10,0,0,5939.4197,0.4665698111057281,241380.0
DHAR,MADHYA PRADESH,2017,3,2017Q3,11,0,0,6091.5717,0.3276448895533879,240989.0
DHAR,MADHYA PRADESH,2017,4,2017Q4,12,0,0,6060.7836,0.3868126869201659,241380.0
DHAR,MADHYA PRADESH,2018,1,2018Q1,13,0,0,6241.7232,0.4218124151229858,241380.0
DHAR,MADHYA PRADESH,2018,2,2018Q2,14,0,0,6189.4258,0.4834957420825957,241380.0
DHAR,MADHYA PRADESH,2018,3,2018Q3,15,0,0,6466.5493,0.1783543427785237,241373.0
DHAR,MADHYA PRADESH,2018,4,2018Q4,16,0,0,6483.7672,0.438636302947998,241380.0
DHAR,MADHYA PRADESH,2019,1,2019Q1,17,0,0,6814.2701,0.4402541319529214,241379.0
DHAR,MADHYA PRADESH,2019,2,2019Q2,18,0,0,6708.1011,0.5641493697961172,241380.0
DHAR,MADHYA PRADESH,2019,3,2019Q3,19,0,0,6954.0086,0.1870720436175664,241313.0
DHAR,MADHYA PRADESH,2019,4,2019Q4,20,0,0,7050.1295,0.3827648858229319,241380.0
DHAR,MADHYA PRADESH,2020,1,2020Q1,21,0,0,8328.0921,0.4434237678845723,241305.0
DHAR,MADHYA PRADESH,2020,2,2020Q2,22,1,0,7845.3252,0.4238263964653015,241380.0
DHAR,MADHYA PRADESH,2020,3,2020Q3,23,0,0,7936.6838,0.2197626382112502,241323.0
DHAR,MADHYA PRADESH,2020,4,2020Q4,24,0,0,8000.3574,0.4737239678700764,241380.0
DHAR,MADHYA PRADESH,2021,1,2021Q1,25,0,0,8351.9621,0.4548057516415913,241380.0
DHAR,MADHYA PRADESH,2021,2,2021Q2,26,0,0,8438.6508,0.5162928899129232,241380.0
DHAR,MADHYA PRADESH,2021,3,2021Q3,27,0,0,8632.0447,0.3511364310979842,241359.0
DHAR,MADHYA PRADESH,2021,4,2021Q4,28,0,0,8594.1781,0.4680683712164561,241380.0
DHAR,MADHYA PRADESH,2022,1,2022Q1,29,0,0,8939.4145,0.5338764588038126,241380.0
DHAR,MADHYA PRADESH,2022,2,2022Q2,30,1,0,8835.4859,0.6400333642959595,241380.0
DHAR,MADHYA PRADESH,2022,3,2022Q3,31,0,0,9151.2419,0.3547547773220382,241380.0
DHAR,MADHYA PRADESH,2022,4,2022Q4,32,0,0,9263.4026,0.5513496398925781,241380.0
DHAR,MADHYA PRADESH,2023,1,2023Q1,33,0,0,8086.089800000001,0.588655432065328,241380.0
DHAR,MADHYA PRADESH,2023,2,2023Q2,34,0,0,8324.2094,0.6348426938056946,241380.0
DHAR,MADHYA PRADESH,2023,3,2023Q3,35,0,0,8688.5693,0.415888100862503,241359.0
DHAR,MADHYA PRADESH,2023,4,2023Q4,36,0,0,8589.0692,0.6199594736099243,241380.0
DHAR,MADHYA PRADESH,2024,1,2024Q1,37,0,0,9381.0174,0.6317905783653259,241380.0
DHAR,MADHYA PRADESH,2024,2,2024Q2,38,0,0,9100.9173,0.6705600817998251,241380.0
DHAR,MADHYA PRADESH,2024,3,2024Q3,39,0,0,9365.5315,0.3787704110145569,241380.0
DHAR,MADHYA PRADESH,2024,4,2024Q4,40,0,0,9655.4014,0.6253961722056071,241380.0
DHARMAPURI,TAMIL NADU,2015,1,2015Q1,1,0,0,2308.3948,0.2455195883909861,139144.0
DHARMAPURI,TAMIL NADU,2015,2,2015Q2,2,0,0,2307.0195,0.2750326593716939,139240.0
DHARMAPURI,TAMIL NADU,2015,3,2015Q3,3,0,0,2289.3862,0.2469038218259811,138978.0
DHARMAPURI,TAMIL NADU,2015,4,2015Q4,4,0,0,2361.4564,0.188167373339335,139281.0
DHARMAPURI,TAMIL NADU,2016,1,2016Q1,5,0,0,2630.8312,0.1853785862525303,127441.0
DHARMAPURI,TAMIL NADU,2016,2,2016Q2,6,0,0,2634.2589,0.2584480792284012,139258.0
DHARMAPURI,TAMIL NADU,2017,2,2017Q2,10,0,0,3071.1776,0.3936096628506978,139290.0
DHARMAPURI,TAMIL NADU,2017,3,2017Q3,11,0,0,3165.0123,0.245489736398061,139201.0
DHARMAPURI,TAMIL NADU,2017,4,2017Q4,12,0,0,3223.3568,0.290783792734146,139314.0
DHARMAPURI,TAMIL NADU,2018,1,2018Q1,13,0,0,3270.0527,0.3014198144276936,139320.0
DHARMAPURI,TAMIL NADU,2018,2,2018Q2,14,0,0,3370.6531,0.2613429973522821,139305.0
DHARMAPURI,TAMIL NADU,2018,3,2018Q3,15,0,0,3426.9043,0.3251319527626037,139254.0
DHARMAPURI,TAMIL NADU,2018,4,2018Q4,16,0,0,3578.4923,0.2817986706892649,139320.0
DHARMAPURI,TAMIL NADU,2019,1,2019Q1,17,0,0,3740.3008,0.302063246568044,138814.0
DHARMAPURI,TAMIL NADU,2019,2,2019Q2,18,0,0,3807.6685,0.3618806103865304,139307.0
DHARMAPURI,TAMIL NADU,2019,3,2019Q3,19,0,0,3907.5166,0.2459196845690408,139196.0
DHARMAPURI,TAMIL NADU,2019,4,2019Q4,20,0,0,4015.083,0.2686441590388616,139228.0
DHARMAPURI,TAMIL NADU,2020,1,2020Q1,21,0,0,4131.0353,0.3557751774787903,138824.0
DHARMAPURI,TAMIL NADU,2020,2,2020Q2,22,0,0,4323.5915,0.4055074055989583,139317.0
DHARMAPURI,TAMIL NADU,2020,3,2020Q3,23,0,0,4379.7012,0.2744397372007369,139319.0
DHARMAPURI,TAMIL NADU,2020,4,2020Q4,24,0,0,4449.182,0.3489661912123361,139299.0
DHARMAPURI,TAMIL NADU,2021,1,2021Q1,25,0,0,4561.0943,0.3850361307462056,139317.0
DHARMAPURI,TAMIL NADU,2021,2,2021Q2,26,0,0,4655.6767,0.4244664907455444,139312.0
DHARMAPURI,TAMIL NADU,2021,3,2021Q3,27,0,0,4723.7066,0.2428452471892039,139320.0
DHARMAPURI,TAMIL NADU,2021,4,2021Q4,28,1,0,4826.0602,0.3873727023601532,139289.0
DHARMAPURI,TAMIL NADU,2022,1,2022Q1,29,0,0,4972.0701,0.4204564392566681,139320.0
DHARMAPURI,TAMIL NADU,2022,2,2022Q2,30,0,0,4972.3178,0.5283344785372416,139320.0
DHARMAPURI,TAMIL NADU,2022,3,2022Q3,31,0,0,5107.7792,0.2861056427160899,139320.0
DHARMAPURI,TAMIL NADU,2022,4,2022Q4,32,0,0,5278.0699,0.4227740863958995,139319.0
DHARMAPURI,TAMIL NADU,2023,1,2023Q1,33,0,0,4816.4447,0.5034537613391876,139320.0
DHARMAPURI,TAMIL NADU,2023,2,2023Q2,34,0,0,5076.5226,0.5384717782338461,139320.0
DHARMAPURI,TAMIL NADU,2023,3,2023Q3,35,0,0,5221.0319,0.4134952425956726,139300.0
DHARMAPURI,TAMIL NADU,2023,4,2023Q4,36,0,0,5360.7979,0.4972676634788513,139320.0
DHARMAPURI,TAMIL NADU,2024,1,2024Q1,37,0,0,5482.349099999999,0.6045911908149719,139320.0
DHARMAPURI,TAMIL NADU,2024,2,2024Q2,38,0,0,5555.1793,0.4856012761592865,139320.0
DHARMAPURI,TAMIL NADU,2024,3,2024Q3,39,0,0,5608.563300000001,0.4155777444442113,139320.0
DHARMAPURI,TAMIL NADU,2024,4,2024Q4,40,0,0,5656.8087,0.5020578602949778,139265.0
DHARWAD,KARNATAKA,2015,1,2015Q1,1,0,0,14648.1784,0.4914881388346354,96115.0
DHARWAD,KARNATAKA,2015,2,2015Q2,2,0,0,14577.1875,0.4711834291617076,96101.0
DHARWAD,KARNATAKA,2015,3,2015Q3,3,0,0,14549.6336,0.4098492066065469,96050.0
DHARWAD,KARNATAKA,2015,4,2015Q4,4,0,0,15584.8806,0.4391799469788869,95891.0
DHARWAD,KARNATAKA,2016,1,2016Q1,5,0,0,16848.964,0.5175414184729258,81687.0
DHARWAD,KARNATAKA,2016,2,2016Q2,6,0,0,16585.8765,0.3481798991560936,96043.0
DHARWAD,KARNATAKA,2017,2,2017Q2,10,0,0,19741.4987,0.5985400875409445,96117.0
DHARWAD,KARNATAKA,2017,3,2017Q3,11,0,0,19984.8515,0.5055593649546305,96107.0
DHARWAD,KARNATAKA,2017,4,2017Q4,12,0,0,20207.1017,0.609780490398407,96117.0
DHARWAD,KARNATAKA,2018,1,2018Q1,13,0,0,20730.4657,0.6390121579170227,96117.0
DHARWAD,KARNATAKA,2018,2,2018Q2,14,0,0,20710.5684,0.652142604192098,96115.0
DHARWAD,KARNATAKA,2018,3,2018Q3,15,0,0,20965.579,0.5141530434290568,96117.0
DHARWAD,KARNATAKA,2018,4,2018Q4,16,0,0,21325.3694,0.6334448655446371,96117.0
DHARWAD,KARNATAKA,2019,1,2019Q1,17,0,0,22483.9868,0.6956685384114584,96089.0
DHARWAD,KARNATAKA,2019,2,2019Q2,18,0,0,22594.9285,0.6487943331400553,96084.0
DHARWAD,KARNATAKA,2019,3,2019Q3,19,0,0,23483.7927,0.4512343207995097,95963.0
DHARWAD,KARNATAKA,2019,4,2019Q4,20,0,0,24106.9129,0.6899059613545736,96116.0
DHARWAD,KARNATAKA,2020,1,2020Q1,21,0,0,25756.9856,0.7418883442878723,96073.0
DHARWAD,KARNATAKA,2020,2,2020Q2,22,1,0,25397.5207,0.6748995184898376,96111.0
DHARWAD,KARNATAKA,2020,3,2020Q3,23,0,0,26141.7942,0.4218137065569559,95785.0
DHARWAD,KARNATAKA,2020,4,2020Q4,24,0,0,26343.2466,0.7576545476913452,96117.0
DHARWAD,KARNATAKA,2021,1,2021Q1,25,0,0,27666.8847,0.7879175742467245,96117.0
DHARWAD,KARNATAKA,2021,2,2021Q2,26,1,0,27530.2337,0.7559103568394979,96100.0
DHARWAD,KARNATAKA,2021,3,2021Q3,27,0,0,28198.3888,0.557966947555542,96117.0
DHARWAD,KARNATAKA,2021,4,2021Q4,28,0,0,28585.6531,0.778869648774465,96116.0
DHARWAD,KARNATAKA,2022,1,2022Q1,29,0,0,29393.1917,0.9077069759368896,96117.0
DHARWAD,KARNATAKA,2022,2,2022Q2,30,0,0,29477.1285,0.7496911883354187,96117.0
DHARWAD,KARNATAKA,2022,3,2022Q3,31,0,0,30054.9218,0.5309212605158488,96116.0
DHARWAD,KARNATAKA,2022,4,2022Q4,32,0,0,30576.7174,0.9543678363164266,96117.0
DHARWAD,KARNATAKA,2023,1,2023Q1,33,0,0,28110.1329,1.0974005460739136,96117.0
DHARWAD,KARNATAKA,2023,2,2023Q2,34,1,0,28262.162900000003,1.0719421704610188,96117.0
DHARWAD,KARNATAKA,2023,3,2023Q3,35,0,0,29059.2312,0.8321876327196757,96102.0
DHARWAD,KARNATAKA,2023,4,2023Q4,36,0,0,29185.9023,1.0416903297106426,96117.0
DHARWAD,KARNATAKA,2024,1,2024Q1,37,0,0,31116.2,1.137447436650594,96117.0
DHARWAD,KARNATAKA,2024,2,2024Q2,38,0,0,30724.7883,0.9977094133694968,96117.0
DHARWAD,KARNATAKA,2024,3,2024Q3,39,0,0,31261.9235,0.6680662582317988,96117.0
DHARWAD,KARNATAKA,2024,4,2024Q4,40,0,0,31791.9567,1.0129706660906477,96117.0
DHAULPUR,RAJASTHAN,2015,1,2015Q1,1,0,0,1365.0449,0.3678318957487742,108427.0
DHAULPUR,RAJASTHAN,2015,2,2015Q2,2,0,0,1327.7382,0.2965667297442754,108429.0
DHAULPUR,RAJASTHAN,2015,3,2015Q3,3,1,0,1405.543,0.1730317622423171,108055.0
DHAULPUR,RAJASTHAN,2015,4,2015Q4,4,0,0,1453.3323,0.3872811694939931,108432.0
