district_gadm,state_gadm,quarter,year,q,quarter_num,deposits,district_rbi,state_rbi
Kozhikode,Kerala,2016Q2,2016,2,50,437,KOZHIKODE,KERALA
Kozhikode,Kerala,2017Q2,2017,2,51,447,KOZHIKODE,KERALA
Kozhikode,Kerala,2017Q3,2017,3,52,448,KOZHIKODE,KERALA
Kozhikode,Kerala,2017Q4,2017,4,53,445,KOZHIKODE,KERALA
Kozhikode,Kerala,2018Q1,2018,1,54,445,KOZHIKODE,KERALA
Kozhikode,Kerala,2018Q2,2018,2,55,444,KOZHIKODE,KERALA
Kozhikode,Kerala,2018Q3,2018,3,56,443,KOZHIKODE,KERALA
Kozhikode,Kerala,2018Q4,2018,4,57,449,KOZHIKODE,KERALA
Kozhikode,Kerala,2019Q1,2019,1,58,453,KOZHIKODE,KERALA
Kozhikode,Kerala,2019Q2,2019,2,59,459,KOZHIKODE,KERALA
Kozhikode,Kerala,2019Q3,2019,3,60,464,KOZHIKODE,KERALA
Kozhikode,Kerala,2019Q4,2019,4,61,467,KOZHIKODE,KERALA
Kozhikode,Kerala,2020Q1,2020,1,62,466,KOZHIKODE,KERALA
Kozhikode,Kerala,2020Q2,2020,2,63,474,KOZHIKODE,KERALA
Kozhikode,Kerala,2020Q3,2020,3,64,474,KOZHIKODE,KERALA
Kozhikode,Kerala,2020Q4,2020,4,65,471,KOZHIKODE,KERALA
Kozhikode,Kerala,2021Q1,2021,1,66,467,KOZHIKODE,KERALA
Kozhikode,Kerala,2021Q2,2021,2,67,468,KOZHIKODE,KERALA
Kozhikode,Kerala,2021Q3,2021,3,68,469,KOZHIKODE,KERALA
Kozhikode,Kerala,2021Q4,2021,4,69,468,KOZHIKODE,KERALA
Kozhikode,Kerala,2022Q1,2022,1,70,467,KOZHIKODE,KERALA
Kozhikode,Kerala,2022Q2,2022,2,71,471,KOZHIKODE,KERALA
Kozhikode,Kerala,2022Q3,2022,3,72,471,KOZHIKODE,KERALA
Kozhikode,Kerala,2022Q4,2022,4,73,472,KOZHIKODE,KERALA
Kozhikode,Kerala,2023Q1,2023,1,74,38616.1088,KOZHIKODE,KERALA
Kozhikode,Kerala,2023Q2,2023,2,75,39194.0682,KOZHIKODE,KERALA
Kozhikode,Kerala,2023Q3,2023,3,76,40354.658800000005,KOZHIKODE,KERALA
Kozhikode,Kerala,2023Q4,2023,4,77,41652.9066,KOZHIKODE,KERALA
Kozhikode,Kerala,2024Q1,2024,1,78,43621.3876,KOZHIKODE,KERALA
Kozhikode,Kerala,2024Q2,2024,2,79,44467.248900000006,KOZHIKODE,KERALA
Kozhikode,Kerala,2024Q3,2024,3,80,46775.8789,KOZHIKODE,KERALA
Kozhikode,Kerala,2024Q4,2024,4,81,47749.99279999999,KOZHIKODE,KERALA
Kozhikode,Kerala,2025Q1,2025,1,82,49835.524,KOZHIKODE,KERALA
Kozhikode,Kerala,2025Q2,2025,2,83,50182.0432,KOZHIKODE,KERALA
Kozhikode,Kerala,2025Q3,2025,3,84,52501.533899999995,KOZHIKODE,KERALA
Krishna,Andhra Pradesh,2004Q1,2004,1,1,349,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2004Q2,2004,2,2,352,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2004Q3,2004,3,3,353,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2004Q4,2004,4,4,356,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2005Q1,2005,1,5,359,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2005Q2,2005,2,6,361,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2005Q3,2005,3,7,361,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2005Q4,2005,4,8,361,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2006Q1,2006,1,9,360,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2006Q2,2006,2,10,363,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2006Q3,2006,3,11,365,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2006Q4,2006,4,12,370,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2007Q1,2007,1,13,376,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2007Q2,2007,2,14,383,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2007Q3,2007,3,15,385,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2007Q4,2007,4,16,392,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2008Q1,2008,1,17,406,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2008Q2,2008,2,18,413,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2008Q3,2008,3,19,416,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2008Q4,2008,4,20,419,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2009Q1,2009,1,21,443,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2009Q2,2009,2,22,448,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2009Q3,2009,3,23,453,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2009Q4,2009,4,24,465,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2010Q1,2010,1,25,468,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2010Q2,2010,2,26,471,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2010Q3,2010,3,27,478,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2010Q4,2010,4,28,483,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2011Q1,2011,1,29,496,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2011Q2,2011,2,30,499,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2011Q3,2011,3,31,511,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2011Q4,2011,4,32,516,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2012Q1,2012,1,33,529,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2012Q2,2012,2,34,539,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2012Q3,2012,3,35,545,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2012Q4,2012,4,36,558,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2013Q1,2013,1,37,576,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2013Q2,2013,2,38,585,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2013Q3,2013,3,39,592,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2013Q4,2013,4,40,606,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2014Q1,2014,1,41,635,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2014Q2,2014,2,42,648,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2014Q3,2014,3,43,652,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2014Q4,2014,4,44,668,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2015Q1,2015,1,45,688,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2015Q2,2015,2,46,698,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2015Q3,2015,3,47,709,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2015Q4,2015,4,48,715,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2016Q1,2016,1,49,721,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2016Q2,2016,2,50,731,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2017Q2,2017,2,51,777,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2017Q3,2017,3,52,779,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2017Q4,2017,4,53,795,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2018Q1,2018,1,54,793,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2018Q2,2018,2,55,792,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2018Q3,2018,3,56,788,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2018Q4,2018,4,57,794,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2019Q1,2019,1,58,794,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2019Q2,2019,2,59,805,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2019Q3,2019,3,60,811,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2019Q4,2019,4,61,815,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2020Q1,2020,1,62,824,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2020Q2,2020,2,63,823,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2020Q3,2020,3,64,833,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2020Q4,2020,4,65,841,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2021Q1,2021,1,66,849,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2021Q2,2021,2,67,841,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2021Q3,2021,3,68,845,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2021Q4,2021,4,69,847,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2022Q1,2022,1,70,849,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2022Q2,2022,2,71,775,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2022Q3,2022,3,72,530,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2022Q4,2022,4,73,534,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2023Q1,2023,1,74,49931.2552,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2023Q2,2023,2,75,55169.5256,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2023Q3,2023,3,76,55172.8087,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2023Q4,2023,4,77,55767.998,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2024Q1,2024,1,78,42355.0622,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2024Q2,2024,2,79,42935.822199999995,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2024Q3,2024,3,80,43992.3863,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2024Q4,2024,4,81,44104.2918,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2025Q1,2025,1,82,34667.5479,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2025Q2,2025,2,83,33597.71,KRISHNA,ANDHRA PRADESH
Krishna,Andhra Pradesh,2025Q3,2025,3,84,33652.8249,KRISHNA,ANDHRA PRADESH
Krishnagiri,Tamil Nadu,2004Q1,2004,1,1,148,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2004Q2,2004,2,2,148,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2004Q3,2004,3,3,148,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2004Q4,2004,4,4,151,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2005Q1,2005,1,5,91,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2005Q2,2005,2,6,91,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2005Q3,2005,3,7,91,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2005Q4,2005,4,8,91,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2006Q1,2006,1,9,92,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2006Q2,2006,2,10,92,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2006Q3,2006,3,11,92,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2006Q4,2006,4,12,94,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2007Q1,2007,1,13,94,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2007Q2,2007,2,14,95,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2007Q3,2007,3,15,96,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2007Q4,2007,4,16,101,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2008Q1,2008,1,17,101,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2008Q2,2008,2,18,102,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2008Q3,2008,3,19,104,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2008Q4,2008,4,20,105,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2009Q1,2009,1,21,106,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2009Q2,2009,2,22,108,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2009Q3,2009,3,23,111,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2009Q4,2009,4,24,116,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2010Q1,2010,1,25,119,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2010Q2,2010,2,26,124,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2010Q3,2010,3,27,127,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2010Q4,2010,4,28,129,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2011Q1,2011,1,29,129,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2011Q2,2011,2,30,130,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2011Q3,2011,3,31,130,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2011Q4,2011,4,32,132,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2012Q1,2012,1,33,138,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2012Q2,2012,2,34,139,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2012Q3,2012,3,35,142,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2012Q4,2012,4,36,144,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2013Q1,2013,1,37,148,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2013Q2,2013,2,38,148,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2013Q3,2013,3,39,149,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2013Q4,2013,4,40,153,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2014Q1,2014,1,41,157,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2014Q2,2014,2,42,157,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2014Q3,2014,3,43,162,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2014Q4,2014,4,44,164,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2015Q1,2015,1,45,173,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2015Q2,2015,2,46,175,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2015Q3,2015,3,47,178,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2015Q4,2015,4,48,183,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2016Q1,2016,1,49,185,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2016Q2,2016,2,50,188,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2017Q2,2017,2,51,206,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2017Q3,2017,3,52,206,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2017Q4,2017,4,53,206,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2018Q1,2018,1,54,213,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2018Q2,2018,2,55,215,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2018Q3,2018,3,56,216,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2018Q4,2018,4,57,215,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2019Q1,2019,1,58,219,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2019Q2,2019,2,59,223,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2019Q3,2019,3,60,228,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2019Q4,2019,4,61,230,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2020Q1,2020,1,62,231,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2020Q2,2020,2,63,231,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2020Q3,2020,3,64,234,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2020Q4,2020,4,65,234,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2021Q1,2021,1,66,238,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2021Q2,2021,2,67,236,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2021Q3,2021,3,68,240,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2021Q4,2021,4,69,242,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2022Q1,2022,1,70,241,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2022Q2,2022,2,71,245,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2022Q3,2022,3,72,249,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2022Q4,2022,4,73,252,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2023Q1,2023,1,74,12383.9512,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2023Q2,2023,2,75,12917.067500000001,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2023Q3,2023,3,76,13373.518200000002,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2023Q4,2023,4,77,14128.3655,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2024Q1,2024,1,78,14197.5192,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2024Q2,2024,2,79,14829.412199999999,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2024Q3,2024,3,80,15450.9257,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2024Q4,2024,4,81,15427.152399999999,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2025Q1,2025,1,82,15590.1993,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2025Q2,2025,2,83,16157.6845,KRISHNAGIRI,TAMIL NADU
Krishnagiri,Tamil Nadu,2025Q3,2025,3,84,16885.0069,KRISHNAGIRI,TAMIL NADU
Kulgam,Jammu and Kashmir,2007Q3,2007,3,15,23,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2007Q4,2007,4,16,24,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2008Q1,2008,1,17,25,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2008Q2,2008,2,18,26,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2008Q3,2008,3,19,26,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2008Q4,2008,4,20,26,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2009Q1,2009,1,21,26,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2009Q2,2009,2,22,27,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2009Q3,2009,3,23,26,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2009Q4,2009,4,24,26,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2010Q1,2010,1,25,26,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2010Q2,2010,2,26,27,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2010Q3,2010,3,27,27,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2010Q4,2010,4,28,27,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2011Q1,2011,1,29,27,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2011Q2,2011,2,30,27,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2011Q3,2011,3,31,27,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2011Q4,2011,4,32,28,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2012Q1,2012,1,33,28,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2012Q2,2012,2,34,30,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2012Q3,2012,3,35,31,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2012Q4,2012,4,36,31,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2013Q1,2013,1,37,32,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2013Q2,2013,2,38,34,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2013Q3,2013,3,39,34,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2013Q4,2013,4,40,36,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2014Q1,2014,1,41,40,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2014Q2,2014,2,42,40,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2014Q3,2014,3,43,41,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2014Q4,2014,4,44,41,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2015Q1,2015,1,45,41,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2015Q2,2015,2,46,42,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2015Q3,2015,3,47,46,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2015Q4,2015,4,48,48,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2016Q1,2016,1,49,48,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2016Q2,2016,2,50,49,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2017Q2,2017,2,51,49,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2017Q3,2017,3,52,50,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2017Q4,2017,4,53,50,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2018Q1,2018,1,54,50,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2018Q2,2018,2,55,49,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2018Q3,2018,3,56,49,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2018Q4,2018,4,57,49,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2019Q1,2019,1,58,50,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2019Q2,2019,2,59,50,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2019Q3,2019,3,60,50,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2019Q4,2019,4,61,50,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2020Q1,2020,1,62,50,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2020Q2,2020,2,63,50,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2020Q3,2020,3,64,50,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2020Q4,2020,4,65,51,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2021Q1,2021,1,66,51,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2021Q2,2021,2,67,51,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2021Q3,2021,3,68,51,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2021Q4,2021,4,69,52,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2022Q1,2022,1,70,52,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2022Q2,2022,2,71,53,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2022Q3,2022,3,72,53,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2022Q4,2022,4,73,53,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2023Q1,2023,1,74,2478.9925000000003,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2023Q2,2023,2,75,2420.3311999999996,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2023Q3,2023,3,76,2402.8347000000003,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2023Q4,2023,4,77,2648.7344000000003,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2024Q1,2024,1,78,2745.5882,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2024Q2,2024,2,79,2670.3144,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2024Q3,2024,3,80,2609.0027,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2024Q4,2024,4,81,2808.0957,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2025Q1,2025,1,82,2882.6979,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2025Q2,2025,2,83,2791.4507,KULGAM,JAMMU & KASHMIR
Kulgam,Jammu and Kashmir,2025Q3,2025,3,84,2831.2559,KULGAM,JAMMU & KASHMIR
Kullu,Himachal Pradesh,2004Q1,2004,1,1,49,KULU,HIMACHAL PRADESH
Kullu,Himachal Pradesh,2004Q2,2004,2,2,49,KULU,HIMACHAL PRADESH
Kullu,Himachal Pradesh,2004Q3,2004,3,3,50,KULU,HIMACHAL PRADESH
Kullu,Himachal Pradesh,2004Q4,2004,4,4,51,KULU,HIMACHAL PRADESH
Kullu,Himachal Pradesh,2005Q1,2005,1,5,51,KULU,HIMACHAL PRADESH
