district_gadm,state_gadm,year,q,quarter,quarter_num,flood_exposure_ruleA_qt,flood_exposure_ruleB_qt,deposits
KHAMMAM,TELANGANA,2016,2,2016Q2,6,0,0,8582.7293
KHAMMAM,TELANGANA,2017,2,2017Q2,10,0,0,11011.0978
KHAMMAM,TELANGANA,2017,3,2017Q3,11,0,0,11603.1826
KHAMMAM,TELANGANA,2017,4,2017Q4,12,0,0,6275.9784
KHAMMAM,TELANGANA,2018,1,2018Q1,13,0,0,6308.4181
KHAMMAM,TELANGANA,2018,2,2018Q2,14,0,0,5979.6832
KHAMMAM,TELANGANA,2018,3,2018Q3,15,0,0,5889.5167
KHAMMAM,TELANGANA,2018,4,2018Q4,16,0,0,6210.6612
KHAMMAM,TELANGANA,2019,1,2019Q1,17,0,0,6337.7776
KHAMMAM,TELANGANA,2019,2,2019Q2,18,0,0,6362.4243
KHAMMAM,TELANGANA,2019,3,2019Q3,19,0,0,6461.9336
KHAMMAM,TELANGANA,2019,4,2019Q4,20,0,0,6525.7314
KHAMMAM,TELANGANA,2020,1,2020Q1,21,0,0,6846.6939
KHAMMAM,TELANGANA,2020,2,2020Q2,22,0,0,7364.3556
KHAMMAM,TELANGANA,2020,3,2020Q3,23,0,0,7098.4701
KHAMMAM,TELANGANA,2020,4,2020Q4,24,0,0,7503.444
KHAMMAM,TELANGANA,2021,1,2021Q1,25,0,0,7390.9741
KHAMMAM,TELANGANA,2021,2,2021Q2,26,0,0,7624.7843
KHAMMAM,TELANGANA,2021,3,2021Q3,27,0,0,7360.1147
KHAMMAM,TELANGANA,2021,4,2021Q4,28,0,0,7971.3335
KHAMMAM,TELANGANA,2022,1,2022Q1,29,0,0,8015.0781
KHAMMAM,TELANGANA,2022,2,2022Q2,30,0,0,8099.1593
KHAMMAM,TELANGANA,2022,3,2022Q3,31,0,0,8203.2926
KHAMMAM,TELANGANA,2022,4,2022Q4,32,0,0,8384.7013
KHAMMAM,TELANGANA,2023,1,2023Q1,33,0,0,7186.5393
KHAMMAM,TELANGANA,2023,2,2023Q2,34,0,0,7713.9883
KHAMMAM,TELANGANA,2023,3,2023Q3,35,0,0,7699.7471
KHAMMAM,TELANGANA,2023,4,2023Q4,36,0,0,7994.6838
KHAMMAM,TELANGANA,2024,1,2024Q1,37,0,0,8071.1779
KHAMMAM,TELANGANA,2024,2,2024Q2,38,0,0,8054.0653
KHAMMAM,TELANGANA,2024,3,2024Q3,39,0,0,8066.5465
KHAMMAM,TELANGANA,2024,4,2024Q4,40,0,0,8376.3016
KHEDA,GUJARAT,2015,1,2015Q1,1,0,0,10313.733
KHEDA,GUJARAT,2015,2,2015Q2,2,0,0,10448.9041
KHEDA,GUJARAT,2015,3,2015Q3,3,0,0,10806.9856
KHEDA,GUJARAT,2015,4,2015Q4,4,0,0,10915.7361
KHEDA,GUJARAT,2016,1,2016Q1,5,0,0,11246.5013
KHEDA,GUJARAT,2016,2,2016Q2,6,0,0,11326.261
KHEDA,GUJARAT,2017,2,2017Q2,10,1,0,12589.8915
KHEDA,GUJARAT,2017,3,2017Q3,11,0,0,12814.3303
KHEDA,GUJARAT,2017,4,2017Q4,12,0,0,12873.2122
KHEDA,GUJARAT,2018,1,2018Q1,13,0,0,13017.87
KHEDA,GUJARAT,2018,2,2018Q2,14,1,0,12949.601
KHEDA,GUJARAT,2018,3,2018Q3,15,0,0,13284.5
KHEDA,GUJARAT,2018,4,2018Q4,16,0,0,13434.2819
KHEDA,GUJARAT,2019,1,2019Q1,17,0,0,13790.1811
KHEDA,GUJARAT,2019,2,2019Q2,18,0,0,13985.2206
KHEDA,GUJARAT,2019,3,2019Q3,19,0,0,14463.9536
KHEDA,GUJARAT,2019,4,2019Q4,20,0,0,14727.6661
KHEDA,GUJARAT,2020,1,2020Q1,21,0,0,16372.9895
KHEDA,GUJARAT,2020,2,2020Q2,22,1,0,15196.2885
KHEDA,GUJARAT,2020,3,2020Q3,23,0,0,15706.4082
KHEDA,GUJARAT,2020,4,2020Q4,24,0,0,16010.1284
KHEDA,GUJARAT,2021,1,2021Q1,25,0,0,16453.9489
KHEDA,GUJARAT,2021,2,2021Q2,26,1,0,16496.8991
KHEDA,GUJARAT,2021,3,2021Q3,27,0,0,16811.9605
KHEDA,GUJARAT,2021,4,2021Q4,28,0,0,16849.9431
KHEDA,GUJARAT,2022,1,2022Q1,29,0,0,17273.0106
KHEDA,GUJARAT,2022,2,2022Q2,30,1,0,17437.5286
KHEDA,GUJARAT,2022,3,2022Q3,31,0,0,17489.3076
KHEDA,GUJARAT,2022,4,2022Q4,32,0,0,17845.6376
KHEDA,GUJARAT,2023,1,2023Q1,33,0,0,18146.7696
KHEDA,GUJARAT,2023,2,2023Q2,34,1,0,18259.7
KHEDA,GUJARAT,2023,3,2023Q3,35,0,0,18688.7612
KHEDA,GUJARAT,2023,4,2023Q4,36,0,0,18983.808
KHEDA,GUJARAT,2024,1,2024Q1,37,0,0,19498.5606
KHEDA,GUJARAT,2024,2,2024Q2,38,0,0,19761.6628
KHEDA,GUJARAT,2024,3,2024Q3,39,1,0,20164.2087
KHEDA,GUJARAT,2024,4,2024Q4,40,0,0,20271.6316
KHOWAI,TRIPURA,2015,1,2015Q1,1,0,0,682.2272
KHOWAI,TRIPURA,2015,2,2015Q2,2,0,0,658.2261
KHOWAI,TRIPURA,2015,3,2015Q3,3,0,0,192.015
KHOWAI,TRIPURA,2015,4,2015Q4,4,0,0,196.8545
KHOWAI,TRIPURA,2016,1,2016Q1,5,0,0,220.8787
KHOWAI,TRIPURA,2016,2,2016Q2,6,0,0,210.6661
KHOWAI,TRIPURA,2017,2,2017Q2,10,0,0,277.6581
KHOWAI,TRIPURA,2017,3,2017Q3,11,0,0,303.507
KHOWAI,TRIPURA,2017,4,2017Q4,12,0,0,302.932
KHOWAI,TRIPURA,2018,1,2018Q1,13,0,0,323.0507
KHOWAI,TRIPURA,2018,2,2018Q2,14,1,0,323.1162
KHOWAI,TRIPURA,2018,3,2018Q3,15,0,0,335.2307
KHOWAI,TRIPURA,2018,4,2018Q4,16,0,0,351.1428
KHOWAI,TRIPURA,2019,1,2019Q1,17,0,0,385.7794
KHOWAI,TRIPURA,2019,2,2019Q2,18,0,0,373.2614
KHOWAI,TRIPURA,2019,3,2019Q3,19,0,0,389.0876
KHOWAI,TRIPURA,2019,4,2019Q4,20,0,0,400.1998
KHOWAI,TRIPURA,2020,1,2020Q1,21,0,0,621.6494
KHOWAI,TRIPURA,2020,2,2020Q2,22,0,0,652.8114
KHOWAI,TRIPURA,2020,3,2020Q3,23,0,0,676.9915
KHOWAI,TRIPURA,2020,4,2020Q4,24,0,0,689.8789
KHOWAI,TRIPURA,2021,1,2021Q1,25,0,0,711.3651
KHOWAI,TRIPURA,2021,2,2021Q2,26,1,0,735.5179
KHOWAI,TRIPURA,2021,3,2021Q3,27,0,0,763.3043
KHOWAI,TRIPURA,2021,4,2021Q4,28,0,0,784.3124
KHOWAI,TRIPURA,2022,1,2022Q1,29,0,0,770.2623
KHOWAI,TRIPURA,2022,2,2022Q2,30,0,0,785.3563
KHOWAI,TRIPURA,2022,3,2022Q3,31,0,0,837.5159
KHOWAI,TRIPURA,2022,4,2022Q4,32,0,0,819.5338
KHOWAI,TRIPURA,2023,1,2023Q1,33,0,0,606.2538999999999
KHOWAI,TRIPURA,2023,2,2023Q2,34,0,0,637.3238
KHOWAI,TRIPURA,2023,3,2023Q3,35,0,0,678.7411
KHOWAI,TRIPURA,2023,4,2023Q4,36,0,0,678.1721
KHOWAI,TRIPURA,2024,1,2024Q1,37,0,0,712.846
KHOWAI,TRIPURA,2024,2,2024Q2,38,0,0,725.3391
KHOWAI,TRIPURA,2024,3,2024Q3,39,1,0,773.8716
KHOWAI,TRIPURA,2024,4,2024Q4,40,0,0,777.236
KHUNTI,JHARKHAND,2015,1,2015Q1,1,0,0,894.3901
KHUNTI,JHARKHAND,2015,2,2015Q2,2,0,0,891.0722
KHUNTI,JHARKHAND,2015,3,2015Q3,3,0,0,951.4559
KHUNTI,JHARKHAND,2015,4,2015Q4,4,0,0,986.6906
KHUNTI,JHARKHAND,2016,1,2016Q1,5,0,0,1094.094
KHUNTI,JHARKHAND,2016,2,2016Q2,6,0,0,1079.0406
KHUNTI,JHARKHAND,2017,2,2017Q2,10,1,0,1351.8527
KHUNTI,JHARKHAND,2017,3,2017Q3,11,0,0,1386.3113
KHUNTI,JHARKHAND,2017,4,2017Q4,12,0,0,1371.6049
KHUNTI,JHARKHAND,2018,1,2018Q1,13,0,0,1412.0555
KHUNTI,JHARKHAND,2018,2,2018Q2,14,0,0,1426.632
KHUNTI,JHARKHAND,2018,3,2018Q3,15,0,0,1484.6358
KHUNTI,JHARKHAND,2018,4,2018Q4,16,0,0,1486.5964
KHUNTI,JHARKHAND,2019,1,2019Q1,17,0,0,1495.126
KHUNTI,JHARKHAND,2019,2,2019Q2,18,0,0,1544.1703
KHUNTI,JHARKHAND,2019,3,2019Q3,19,0,0,1612.6733
KHUNTI,JHARKHAND,2019,4,2019Q4,20,0,0,1636.7769
KHUNTI,JHARKHAND,2020,1,2020Q1,21,0,0,1751.6577
KHUNTI,JHARKHAND,2020,2,2020Q2,22,0,0,1715.9323
KHUNTI,JHARKHAND,2020,3,2020Q3,23,0,0,1754.4805
KHUNTI,JHARKHAND,2020,4,2020Q4,24,0,0,1719.7601
KHUNTI,JHARKHAND,2021,1,2021Q1,25,0,0,1792.9796
KHUNTI,JHARKHAND,2021,2,2021Q2,26,0,0,1778.3178
KHUNTI,JHARKHAND,2021,3,2021Q3,27,0,0,1809.0293
KHUNTI,JHARKHAND,2021,4,2021Q4,28,0,0,1793.4518
KHUNTI,JHARKHAND,2022,1,2022Q1,29,0,0,1860.943
KHUNTI,JHARKHAND,2022,2,2022Q2,30,0,0,1843.5123
KHUNTI,JHARKHAND,2022,3,2022Q3,31,1,0,1918.8388
KHUNTI,JHARKHAND,2022,4,2022Q4,32,0,0,1960.8655
KHUNTI,JHARKHAND,2023,1,2023Q1,33,0,0,1925.7307
KHUNTI,JHARKHAND,2023,2,2023Q2,34,0,0,1945.5834
KHUNTI,JHARKHAND,2023,3,2023Q3,35,0,0,2045.4523
KHUNTI,JHARKHAND,2023,4,2023Q4,36,0,0,2060.0573
KHUNTI,JHARKHAND,2024,1,2024Q1,37,0,0,2145.7938
KHUNTI,JHARKHAND,2024,2,2024Q2,38,0,0,2149.416
KHUNTI,JHARKHAND,2024,3,2024Q3,39,0,0,2253.0908
KHUNTI,JHARKHAND,2024,4,2024Q4,40,0,0,2341.8108
KINNAUR,HIMACHAL PRADESH,2015,1,2015Q1,1,0,0,634.8179
KINNAUR,HIMACHAL PRADESH,2015,2,2015Q2,2,0,0,572.135
KINNAUR,HIMACHAL PRADESH,2015,3,2015Q3,3,1,0,582.9386
KINNAUR,HIMACHAL PRADESH,2015,4,2015Q4,4,0,0,646.0459
KINNAUR,HIMACHAL PRADESH,2016,1,2016Q1,5,0,0,698.7177
KINNAUR,HIMACHAL PRADESH,2016,2,2016Q2,6,0,0,630.0608
KINNAUR,HIMACHAL PRADESH,2017,2,2017Q2,10,0,0,767.5406
KINNAUR,HIMACHAL PRADESH,2017,3,2017Q3,11,0,0,768.4963
KINNAUR,HIMACHAL PRADESH,2017,4,2017Q4,12,0,0,795.8955
KINNAUR,HIMACHAL PRADESH,2018,1,2018Q1,13,0,0,848.4717
KINNAUR,HIMACHAL PRADESH,2018,2,2018Q2,14,0,0,798.3224
KINNAUR,HIMACHAL PRADESH,2018,3,2018Q3,15,0,0,816.8249
KINNAUR,HIMACHAL PRADESH,2018,4,2018Q4,16,0,0,849.2474
KINNAUR,HIMACHAL PRADESH,2019,1,2019Q1,17,0,0,879.915
KINNAUR,HIMACHAL PRADESH,2019,2,2019Q2,18,0,0,849.9738
KINNAUR,HIMACHAL PRADESH,2019,3,2019Q3,19,0,0,866.5896
KINNAUR,HIMACHAL PRADESH,2019,4,2019Q4,20,0,0,917.1864
KINNAUR,HIMACHAL PRADESH,2020,1,2020Q1,21,0,0,919.1676
KINNAUR,HIMACHAL PRADESH,2020,2,2020Q2,22,0,0,936.5931
KINNAUR,HIMACHAL PRADESH,2020,3,2020Q3,23,0,0,979.7452
KINNAUR,HIMACHAL PRADESH,2020,4,2020Q4,24,0,0,1087.3792
KINNAUR,HIMACHAL PRADESH,2021,1,2021Q1,25,0,0,1094.1703
KINNAUR,HIMACHAL PRADESH,2021,2,2021Q2,26,0,0,1066.1258
KINNAUR,HIMACHAL PRADESH,2021,3,2021Q3,27,1,0,1082.526
KINNAUR,HIMACHAL PRADESH,2021,4,2021Q4,28,0,0,1074.1066
KINNAUR,HIMACHAL PRADESH,2022,1,2022Q1,29,0,0,1052.4893
KINNAUR,HIMACHAL PRADESH,2022,2,2022Q2,30,1,0,1019.2793
KINNAUR,HIMACHAL PRADESH,2022,3,2022Q3,31,1,0,1073.6822
KINNAUR,HIMACHAL PRADESH,2022,4,2022Q4,32,0,0,1131.5937
KINNAUR,HIMACHAL PRADESH,2023,1,2023Q1,33,0,0,1119.4539
KINNAUR,HIMACHAL PRADESH,2023,2,2023Q2,34,1,0,1069.2208
KINNAUR,HIMACHAL PRADESH,2023,3,2023Q3,35,0,0,1158.4502
KINNAUR,HIMACHAL PRADESH,2023,4,2023Q4,36,0,0,1214.8676
KINNAUR,HIMACHAL PRADESH,2024,1,2024Q1,37,0,0,1216.2634
KINNAUR,HIMACHAL PRADESH,2024,2,2024Q2,38,0,0,1205.7434
KINNAUR,HIMACHAL PRADESH,2024,3,2024Q3,39,0,0,1270.9739
KINNAUR,HIMACHAL PRADESH,2024,4,2024Q4,40,0,0,1395.646
KISHANGANJ,BIHAR,2015,1,2015Q1,1,0,0,1377.0197
KISHANGANJ,BIHAR,2015,2,2015Q2,2,0,0,1299.01
KISHANGANJ,BIHAR,2015,3,2015Q3,3,0,0,1397.0895
KISHANGANJ,BIHAR,2015,4,2015Q4,4,0,0,1431.788
KISHANGANJ,BIHAR,2016,1,2016Q1,5,0,0,1569.2045
KISHANGANJ,BIHAR,2016,2,2016Q2,6,0,0,1793.6633
KISHANGANJ,BIHAR,2017,2,2017Q2,10,0,0,2318.1742
KISHANGANJ,BIHAR,2017,3,2017Q3,11,0,0,2482.1385
KISHANGANJ,BIHAR,2017,4,2017Q4,12,0,0,2440.877
KISHANGANJ,BIHAR,2018,1,2018Q1,13,0,0,2460.1658
KISHANGANJ,BIHAR,2018,2,2018Q2,14,0,0,2449.9741
KISHANGANJ,BIHAR,2018,3,2018Q3,15,0,0,2506.4002
KISHANGANJ,BIHAR,2018,4,2018Q4,16,0,0,2588.0269
KISHANGANJ,BIHAR,2019,1,2019Q1,17,0,0,2744.0141
KISHANGANJ,BIHAR,2019,2,2019Q2,18,0,0,2663.0181
KISHANGANJ,BIHAR,2019,3,2019Q3,19,1,1,2938.4718
KISHANGANJ,BIHAR,2019,4,2019Q4,20,0,0,2932.1521
KISHANGANJ,BIHAR,2020,1,2020Q1,21,0,0,3130.3699
KISHANGANJ,BIHAR,2020,2,2020Q2,22,1,0,2938.8128
KISHANGANJ,BIHAR,2020,3,2020Q3,23,0,0,3013.753
KISHANGANJ,BIHAR,2020,4,2020Q4,24,0,0,3002.2821
KISHANGANJ,BIHAR,2021,1,2021Q1,25,0,0,3048.3485
KISHANGANJ,BIHAR,2021,2,2021Q2,26,1,0,3073.4098
KISHANGANJ,BIHAR,2021,3,2021Q3,27,0,0,3097.1819
KISHANGANJ,BIHAR,2021,4,2021Q4,28,0,0,3109.3136
KISHANGANJ,BIHAR,2022,1,2022Q1,29,0,0,3317.2514
KISHANGANJ,BIHAR,2022,2,2022Q2,30,1,0,3323.2777
KISHANGANJ,BIHAR,2022,3,2022Q3,31,0,0,3357.4589
KISHANGANJ,BIHAR,2022,4,2022Q4,32,0,0,3486.8484
KISHANGANJ,BIHAR,2023,1,2023Q1,33,0,0,3283.0640000000003
KISHANGANJ,BIHAR,2023,2,2023Q2,34,1,0,3294.715
KISHANGANJ,BIHAR,2023,3,2023Q3,35,0,0,3458.648
KISHANGANJ,BIHAR,2023,4,2023Q4,36,0,0,3549.4535
KISHANGANJ,BIHAR,2024,1,2024Q1,37,0,0,3706.0475
KISHANGANJ,BIHAR,2024,2,2024Q2,38,0,0,3695.3887
KISHANGANJ,BIHAR,2024,3,2024Q3,39,0,0,3858.2546
KISHANGANJ,BIHAR,2024,4,2024Q4,40,0,0,3934.8408
KISHTWAR,JAMMU AND KASHMIR,2015,1,2015Q1,1,0,0,802.9633
KISHTWAR,JAMMU AND KASHMIR,2015,2,2015Q2,2,0,0,800.8111
KISHTWAR,JAMMU AND KASHMIR,2015,3,2015Q3,3,0,0,821.0883
KISHTWAR,JAMMU AND KASHMIR,2015,4,2015Q4,4,0,0,847.0386
KISHTWAR,JAMMU AND KASHMIR,2016,1,2016Q1,5,0,0,917.7192
KISHTWAR,JAMMU AND KASHMIR,2016,2,2016Q2,6,0,0,986.6802
KISHTWAR,JAMMU AND KASHMIR,2017,2,2017Q2,10,0,0,1135.8502
KISHTWAR,JAMMU AND KASHMIR,2017,3,2017Q3,11,0,0,1131.4335
KISHTWAR,JAMMU AND KASHMIR,2017,4,2017Q4,12,0,0,1123.8828
KISHTWAR,JAMMU AND KASHMIR,2018,1,2018Q1,13,0,0,1220.3414
KISHTWAR,JAMMU AND KASHMIR,2018,2,2018Q2,14,0,0,1237.2986
KISHTWAR,JAMMU AND KASHMIR,2018,3,2018Q3,15,0,0,1258.4297
KISHTWAR,JAMMU AND KASHMIR,2018,4,2018Q4,16,0,0,1304.4899
KISHTWAR,JAMMU AND KASHMIR,2019,1,2019Q1,17,0,0,1413.6333
KISHTWAR,JAMMU AND KASHMIR,2019,2,2019Q2,18,0,0,1432.5007
KISHTWAR,JAMMU AND KASHMIR,2019,3,2019Q3,19,0,0,1546.2781
KISHTWAR,JAMMU AND KASHMIR,2019,4,2019Q4,20,0,0,1599.5126
KISHTWAR,JAMMU AND KASHMIR,2020,1,2020Q1,21,0,0,1663.1801
KISHTWAR,JAMMU AND KASHMIR,2020,2,2020Q2,22,0,0,1749.2252
KISHTWAR,JAMMU AND KASHMIR,2020,3,2020Q3,23,0,0,1780.6329
KISHTWAR,JAMMU AND KASHMIR,2020,4,2020Q4,24,0,0,1862.6462
KISHTWAR,JAMMU AND KASHMIR,2021,1,2021Q1,25,0,0,1941.4664
KISHTWAR,JAMMU AND KASHMIR,2021,2,2021Q2,26,0,0,1976.046
KISHTWAR,JAMMU AND KASHMIR,2021,3,2021Q3,27,0,0,2083.5526
KISHTWAR,JAMMU AND KASHMIR,2021,4,2021Q4,28,0,0,2011.7568
KISHTWAR,JAMMU AND KASHMIR,2022,1,2022Q1,29,0,0,2092.6787
KISHTWAR,JAMMU AND KASHMIR,2022,2,2022Q2,30,0,0,2054.2116
KISHTWAR,JAMMU AND KASHMIR,2022,3,2022Q3,31,0,0,2072.8058
KISHTWAR,JAMMU AND KASHMIR,2022,4,2022Q4,32,0,0,2100.1697
KISHTWAR,JAMMU AND KASHMIR,2023,1,2023Q1,33,0,0,2143.0594
KISHTWAR,JAMMU AND KASHMIR,2023,2,2023Q2,34,0,0,2231.7672
KISHTWAR,JAMMU AND KASHMIR,2023,3,2023Q3,35,0,0,2269.26
KISHTWAR,JAMMU AND KASHMIR,2023,4,2023Q4,36,0,0,2312.423
KISHTWAR,JAMMU AND KASHMIR,2024,1,2024Q1,37,0,0,2510.8946
KISHTWAR,JAMMU AND KASHMIR,2024,2,2024Q2,38,0,0,2474.6785
KISHTWAR,JAMMU AND KASHMIR,2024,3,2024Q3,39,0,0,2608.6899
KISHTWAR,JAMMU AND KASHMIR,2024,4,2024Q4,40,0,0,2574.3069
KOCH BIHAR,WEST BENGAL,2015,1,2015Q1,1,0,0,4362.7759
KOCH BIHAR,WEST BENGAL,2015,2,2015Q2,2,0,0,4391.0426
KOCH BIHAR,WEST BENGAL,2015,3,2015Q3,3,0,0,4521.4871
KOCH BIHAR,WEST BENGAL,2015,4,2015Q4,4,0,0,4587.1601
KOCH BIHAR,WEST BENGAL,2016,1,2016Q1,5,0,0,5009.796
KOCH BIHAR,WEST BENGAL,2016,2,2016Q2,6,0,0,5105.9159
KOCH BIHAR,WEST BENGAL,2017,2,2017Q2,10,0,0,6219.8101
KOCH BIHAR,WEST BENGAL,2017,3,2017Q3,11,0,0,6483.0442
KOCH BIHAR,WEST BENGAL,2017,4,2017Q4,12,0,0,6518.7732
KOCH BIHAR,WEST BENGAL,2018,1,2018Q1,13,0,0,6788.997
KOCH BIHAR,WEST BENGAL,2018,2,2018Q2,14,0,0,6834.0596
KOCH BIHAR,WEST BENGAL,2018,3,2018Q3,15,0,0,7066.0882
KOCH BIHAR,WEST BENGAL,2018,4,2018Q4,16,0,0,7045.4019
KOCH BIHAR,WEST BENGAL,2019,1,2019Q1,17,0,0,7490.8103
KOCH BIHAR,WEST BENGAL,2019,2,2019Q2,18,0,0,7433.2174
KOCH BIHAR,WEST BENGAL,2019,3,2019Q3,19,1,0,7824.8657
KOCH BIHAR,WEST BENGAL,2019,4,2019Q4,20,0,0,7838.2654
KOCH BIHAR,WEST BENGAL,2020,1,2020Q1,21,0,0,8381.2055
KOCH BIHAR,WEST BENGAL,2020,2,2020Q2,22,1,0,8416.7136
KOCH BIHAR,WEST BENGAL,2020,3,2020Q3,23,0,0,8697.3165
KOCH BIHAR,WEST BENGAL,2020,4,2020Q4,24,0,0,8691.1521
KOCH BIHAR,WEST BENGAL,2021,1,2021Q1,25,0,0,8717.645
KOCH BIHAR,WEST BENGAL,2021,2,2021Q2,26,1,0,9055.6066
KOCH BIHAR,WEST BENGAL,2021,3,2021Q3,27,0,0,9447.5574
KOCH BIHAR,WEST BENGAL,2021,4,2021Q4,28,0,0,9526.0521
KOCH BIHAR,WEST BENGAL,2022,1,2022Q1,29,0,0,9702.0894
KOCH BIHAR,WEST BENGAL,2022,2,2022Q2,30,0,0,9964.2037
KOCH BIHAR,WEST BENGAL,2022,3,2022Q3,31,0,0,10095.6181
KOCH BIHAR,WEST BENGAL,2022,4,2022Q4,32,0,0,9987.2157
KOCH BIHAR,WEST BENGAL,2023,1,2023Q1,33,0,0,8877.472600000001
KOCH BIHAR,WEST BENGAL,2023,2,2023Q2,34,0,0,9051.8814
KOCH BIHAR,WEST BENGAL,2023,3,2023Q3,35,0,0,9376.6724
KOCH BIHAR,WEST BENGAL,2023,4,2023Q4,36,0,0,9496.2628
KOCH BIHAR,WEST BENGAL,2024,1,2024Q1,37,0,0,9828.8072
KOCH BIHAR,WEST BENGAL,2024,2,2024Q2,38,0,0,9990.7433
KOCH BIHAR,WEST BENGAL,2024,3,2024Q3,39,0,0,10318.0259
KOCH BIHAR,WEST BENGAL,2024,4,2024Q4,40,0,0,10471.5223
KODAGU,KARNATAKA,2015,1,2015Q1,1,0,0,3853.1371
KODAGU,KARNATAKA,2015,2,2015Q2,2,0,0,3830.0225
KODAGU,KARNATAKA,2015,3,2015Q3,3,0,0,3878.8122
KODAGU,KARNATAKA,2015,4,2015Q4,4,0,0,3949.9884
KODAGU,KARNATAKA,2016,1,2016Q1,5,0,0,4321.4661
KODAGU,KARNATAKA,2016,2,2016Q2,6,0,0,4186.0581
KODAGU,KARNATAKA,2017,2,2017Q2,10,0,0,4634.0805
KODAGU,KARNATAKA,2017,3,2017Q3,11,0,0,4700.923
KODAGU,KARNATAKA,2017,4,2017Q4,12,0,0,4683.2609
KODAGU,KARNATAKA,2018,1,2018Q1,13,0,0,4941.7073
KODAGU,KARNATAKA,2018,2,2018Q2,14,0,0,4846.5654
KODAGU,KARNATAKA,2018,3,2018Q3,15,0,0,4902.6988
KODAGU,KARNATAKA,2018,4,2018Q4,16,0,0,4847.7488
KODAGU,KARNATAKA,2019,1,2019Q1,17,0,0,5293.6229
KODAGU,KARNATAKA,2019,2,2019Q2,18,0,0,5183.2975
KODAGU,KARNATAKA,2019,3,2019Q3,19,0,0,5276.7194
KODAGU,KARNATAKA,2019,4,2019Q4,20,0,0,5341.5833
KODAGU,KARNATAKA,2020,1,2020Q1,21,0,0,6455.401
KODAGU,KARNATAKA,2020,2,2020Q2,22,1,0,5676.9185
KODAGU,KARNATAKA,2020,3,2020Q3,23,0,0,5818.0132
KODAGU,KARNATAKA,2020,4,2020Q4,24,0,0,5856.9332
KODAGU,KARNATAKA,2021,1,2021Q1,25,0,0,6089.7217
KODAGU,KARNATAKA,2021,2,2021Q2,26,1,0,6105.8293
KODAGU,KARNATAKA,2021,3,2021Q3,27,0,0,6193.9573
KODAGU,KARNATAKA,2021,4,2021Q4,28,0,0,6319.5564
KODAGU,KARNATAKA,2022,1,2022Q1,29,0,0,6754.7195
KODAGU,KARNATAKA,2022,2,2022Q2,30,0,0,6651.3788
KODAGU,KARNATAKA,2022,3,2022Q3,31,0,0,6752.8326
KODAGU,KARNATAKA,2022,4,2022Q4,32,0,0,6870.4627
KODAGU,KARNATAKA,2023,1,2023Q1,33,0,0,6913.5723
KODAGU,KARNATAKA,2023,2,2023Q2,34,1,0,6992.063700000001
KODAGU,KARNATAKA,2023,3,2023Q3,35,0,0,7175.8681
KODAGU,KARNATAKA,2023,4,2023Q4,36,0,0,7437.9061
KODAGU,KARNATAKA,2024,1,2024Q1,37,0,0,8316.3115
KODAGU,KARNATAKA,2024,2,2024Q2,38,0,0,8374.429
KODAGU,KARNATAKA,2024,3,2024Q3,39,0,0,8527.8673
KODAGU,KARNATAKA,2024,4,2024Q4,40,0,0,8659.7605
KODARMA,JHARKHAND,2015,1,2015Q1,1,0,0,1873.6692
KODARMA,JHARKHAND,2015,2,2015Q2,2,0,0,1847.8622
KODARMA,JHARKHAND,2015,3,2015Q3,3,0,0,2001.8695
KODARMA,JHARKHAND,2015,4,2015Q4,4,0,0,2089.3533
KODARMA,JHARKHAND,2016,1,2016Q1,5,0,0,2250.7696
KODARMA,JHARKHAND,2016,2,2016Q2,6,0,0,2270.6626
KODARMA,JHARKHAND,2017,2,2017Q2,10,1,0,2664.1942
KODARMA,JHARKHAND,2017,3,2017Q3,11,0,0,2713.3048
KODARMA,JHARKHAND,2017,4,2017Q4,12,0,0,2677.7159
KODARMA,JHARKHAND,2018,1,2018Q1,13,0,0,2770.7367
KODARMA,JHARKHAND,2018,2,2018Q2,14,0,0,2762.5575
KODARMA,JHARKHAND,2018,3,2018Q3,15,0,0,2829.7136
KODARMA,JHARKHAND,2018,4,2018Q4,16,0,0,2917.4177
KODARMA,JHARKHAND,2019,1,2019Q1,17,0,0,2988.1302
KODARMA,JHARKHAND,2019,2,2019Q2,18,0,0,3035.5524
KODARMA,JHARKHAND,2019,3,2019Q3,19,0,0,3213.4553
KODARMA,JHARKHAND,2019,4,2019Q4,20,0,0,3234.0156
KODARMA,JHARKHAND,2020,1,2020Q1,21,0,0,3150.6134
KODARMA,JHARKHAND,2020,2,2020Q2,22,0,0,3255.6332
KODARMA,JHARKHAND,2020,3,2020Q3,23,0,0,3287.2072
KODARMA,JHARKHAND,2020,4,2020Q4,24,0,0,3319.4611
KODARMA,JHARKHAND,2021,1,2021Q1,25,0,0,3512.1785
KODARMA,JHARKHAND,2021,2,2021Q2,26,0,0,3452.3969
KODARMA,JHARKHAND,2021,3,2021Q3,27,0,0,3543.5787
KODARMA,JHARKHAND,2021,4,2021Q4,28,0,0,3559.3433
KODARMA,JHARKHAND,2022,1,2022Q1,29,0,0,3838.0738
KODARMA,JHARKHAND,2022,2,2022Q2,30,0,0,3760.0901
KODARMA,JHARKHAND,2022,3,2022Q3,31,1,0,3888.2188
KODARMA,JHARKHAND,2022,4,2022Q4,32,0,0,4003.3798
KODARMA,JHARKHAND,2023,1,2023Q1,33,0,0,4114.9599
