district_gadm,state_gadm,year,q,quarter,quarter_num,flood_exposure_ruleA_qt,flood_exposure_ruleB_qt,deposits
Pithoragarh,Uttarakhand,2018,2,2018Q2,14,0,0,87.0
Pithoragarh,Uttarakhand,2018,3,2018Q3,15,0,0,87.0
Pithoragarh,Uttarakhand,2018,4,2018Q4,16,0,0,87.0
Pithoragarh,Uttarakhand,2019,1,2019Q1,17,0,0,88.0
Pithoragarh,Uttarakhand,2019,2,2019Q2,18,0,0,88.0
Pithoragarh,Uttarakhand,2019,3,2019Q3,19,0,0,90.0
Pithoragarh,Uttarakhand,2019,4,2019Q4,20,0,0,90.0
Pithoragarh,Uttarakhand,2020,1,2020Q1,21,0,0,90.0
Pithoragarh,Uttarakhand,2020,2,2020Q2,22,0,0,90.0
Pithoragarh,Uttarakhand,2020,3,2020Q3,23,0,0,91.0
Pithoragarh,Uttarakhand,2020,4,2020Q4,24,0,0,91.0
Pithoragarh,Uttarakhand,2021,1,2021Q1,25,0,0,91.0
Pithoragarh,Uttarakhand,2021,2,2021Q2,26,0,0,91.0
Pithoragarh,Uttarakhand,2021,3,2021Q3,27,0,0,91.0
Pithoragarh,Uttarakhand,2021,4,2021Q4,28,0,0,92.0
Pithoragarh,Uttarakhand,2022,1,2022Q1,29,0,0,91.0
Pithoragarh,Uttarakhand,2022,2,2022Q2,30,0,0,92.0
Pithoragarh,Uttarakhand,2022,3,2022Q3,31,0,0,92.0
Pithoragarh,Uttarakhand,2022,4,2022Q4,32,0,0,91.0
Pithoragarh,Uttarakhand,2023,1,2023Q1,33,0,0,3920.8345
Pithoragarh,Uttarakhand,2023,2,2023Q2,34,0,0,4013.7633
Pithoragarh,Uttarakhand,2023,3,2023Q3,35,0,0,4163.4915
Pithoragarh,Uttarakhand,2023,4,2023Q4,36,0,0,4164.8887
Pithoragarh,Uttarakhand,2024,1,2024Q1,37,0,0,4510.5142
Pithoragarh,Uttarakhand,2024,2,2024Q2,38,0,0,4499.246
Pithoragarh,Uttarakhand,2024,3,2024Q3,39,0,0,4597.1814
Pithoragarh,Uttarakhand,2024,4,2024Q4,40,0,0,4555.5331
Rudraprayag,Uttarakhand,2015,1,2015Q1,1,0,0,44.0
Rudraprayag,Uttarakhand,2015,2,2015Q2,2,0,0,44.0
Rudraprayag,Uttarakhand,2015,3,2015Q3,3,0,0,44.0
Rudraprayag,Uttarakhand,2015,4,2015Q4,4,0,0,44.0
Rudraprayag,Uttarakhand,2016,1,2016Q1,5,0,0,44.0
Rudraprayag,Uttarakhand,2016,2,2016Q2,6,0,0,44.0
Rudraprayag,Uttarakhand,2016,3,2016Q3,7,0,0,
Rudraprayag,Uttarakhand,2016,4,2016Q4,8,0,0,
Rudraprayag,Uttarakhand,2017,1,2017Q1,9,0,0,
Rudraprayag,Uttarakhand,2017,2,2017Q2,10,0,0,44.0
Rudraprayag,Uttarakhand,2017,3,2017Q3,11,0,0,43.0
Rudraprayag,Uttarakhand,2017,4,2017Q4,12,0,0,43.0
Rudraprayag,Uttarakhand,2018,1,2018Q1,13,0,0,44.0
Rudraprayag,Uttarakhand,2018,2,2018Q2,14,0,0,44.0
Rudraprayag,Uttarakhand,2018,3,2018Q3,15,0,0,44.0
Rudraprayag,Uttarakhand,2018,4,2018Q4,16,0,0,44.0
Rudraprayag,Uttarakhand,2019,1,2019Q1,17,0,0,44.0
Rudraprayag,Uttarakhand,2019,2,2019Q2,18,0,0,46.0
Rudraprayag,Uttarakhand,2019,3,2019Q3,19,0,0,46.0
Rudraprayag,Uttarakhand,2019,4,2019Q4,20,0,0,46.0
Rudraprayag,Uttarakhand,2020,1,2020Q1,21,0,0,47.0
Rudraprayag,Uttarakhand,2020,2,2020Q2,22,0,0,47.0
Rudraprayag,Uttarakhand,2020,3,2020Q3,23,0,0,47.0
Rudraprayag,Uttarakhand,2020,4,2020Q4,24,0,0,47.0
Rudraprayag,Uttarakhand,2021,1,2021Q1,25,0,0,48.0
Rudraprayag,Uttarakhand,2021,2,2021Q2,26,0,0,46.0
Rudraprayag,Uttarakhand,2021,3,2021Q3,27,0,0,46.0
Rudraprayag,Uttarakhand,2021,4,2021Q4,28,0,0,45.0
Rudraprayag,Uttarakhand,2022,1,2022Q1,29,0,0,45.0
Rudraprayag,Uttarakhand,2022,2,2022Q2,30,0,0,47.0
Rudraprayag,Uttarakhand,2022,3,2022Q3,31,0,0,47.0
Rudraprayag,Uttarakhand,2022,4,2022Q4,32,0,0,46.0
Rudraprayag,Uttarakhand,2023,1,2023Q1,33,0,0,1954.0325
Rudraprayag,Uttarakhand,2023,2,2023Q2,34,0,0,2089.9715
Rudraprayag,Uttarakhand,2023,3,2023Q3,35,0,0,2168.6365
Rudraprayag,Uttarakhand,2023,4,2023Q4,36,0,0,2187.309
Rudraprayag,Uttarakhand,2024,1,2024Q1,37,0,0,2169.5847
Rudraprayag,Uttarakhand,2024,2,2024Q2,38,0,0,2268.1258
Rudraprayag,Uttarakhand,2024,3,2024Q3,39,0,0,2353.8839
Rudraprayag,Uttarakhand,2024,4,2024Q4,40,0,0,2349.191
Tehri Garhwal,Uttarakhand,2015,1,2015Q1,1,0,0,90.0
Tehri Garhwal,Uttarakhand,2015,2,2015Q2,2,0,0,92.0
Tehri Garhwal,Uttarakhand,2015,3,2015Q3,3,0,0,93.0
Tehri Garhwal,Uttarakhand,2015,4,2015Q4,4,0,0,93.0
Tehri Garhwal,Uttarakhand,2016,1,2016Q1,5,0,0,94.0
Tehri Garhwal,Uttarakhand,2016,2,2016Q2,6,0,0,95.0
Tehri Garhwal,Uttarakhand,2016,3,2016Q3,7,0,0,
Tehri Garhwal,Uttarakhand,2016,4,2016Q4,8,0,0,
Tehri Garhwal,Uttarakhand,2017,1,2017Q1,9,0,0,
Tehri Garhwal,Uttarakhand,2017,2,2017Q2,10,0,0,99.0
Tehri Garhwal,Uttarakhand,2017,3,2017Q3,11,0,0,99.0
Tehri Garhwal,Uttarakhand,2017,4,2017Q4,12,0,0,100.0
Tehri Garhwal,Uttarakhand,2018,1,2018Q1,13,0,0,100.0
Tehri Garhwal,Uttarakhand,2018,2,2018Q2,14,0,0,100.0
Tehri Garhwal,Uttarakhand,2018,3,2018Q3,15,0,0,100.0
Tehri Garhwal,Uttarakhand,2018,4,2018Q4,16,0,0,100.0
Tehri Garhwal,Uttarakhand,2019,1,2019Q1,17,0,0,101.0
Tehri Garhwal,Uttarakhand,2019,2,2019Q2,18,0,0,103.0
Tehri Garhwal,Uttarakhand,2019,3,2019Q3,19,0,0,103.0
Tehri Garhwal,Uttarakhand,2019,4,2019Q4,20,0,0,103.0
Tehri Garhwal,Uttarakhand,2020,1,2020Q1,21,0,0,103.0
Tehri Garhwal,Uttarakhand,2020,2,2020Q2,22,0,0,104.0
Tehri Garhwal,Uttarakhand,2020,3,2020Q3,23,0,0,104.0
Tehri Garhwal,Uttarakhand,2020,4,2020Q4,24,0,0,105.0
Tehri Garhwal,Uttarakhand,2021,1,2021Q1,25,0,0,105.0
Tehri Garhwal,Uttarakhand,2021,2,2021Q2,26,0,0,104.0
Tehri Garhwal,Uttarakhand,2021,3,2021Q3,27,0,0,106.0
Tehri Garhwal,Uttarakhand,2021,4,2021Q4,28,0,0,106.0
Tehri Garhwal,Uttarakhand,2022,1,2022Q1,29,0,0,106.0
Tehri Garhwal,Uttarakhand,2022,2,2022Q2,30,0,0,107.0
Tehri Garhwal,Uttarakhand,2022,3,2022Q3,31,0,0,107.0
Tehri Garhwal,Uttarakhand,2022,4,2022Q4,32,0,0,107.0
Tehri Garhwal,Uttarakhand,2023,1,2023Q1,33,0,0,4902.0275
Tehri Garhwal,Uttarakhand,2023,2,2023Q2,34,0,0,5034.5671
Tehri Garhwal,Uttarakhand,2023,3,2023Q3,35,0,0,5290.6668
Tehri Garhwal,Uttarakhand,2023,4,2023Q4,36,0,0,5330.4727
Tehri Garhwal,Uttarakhand,2024,1,2024Q1,37,0,0,5494.3857
Tehri Garhwal,Uttarakhand,2024,2,2024Q2,38,0,0,5558.0234
Tehri Garhwal,Uttarakhand,2024,3,2024Q3,39,0,0,5823.7294
Tehri Garhwal,Uttarakhand,2024,4,2024Q4,40,0,0,5879.9353
Udham Singh Nagar,Uttarakhand,2015,1,2015Q1,1,0,0,256.0
Udham Singh Nagar,Uttarakhand,2015,2,2015Q2,2,0,0,255.0
Udham Singh Nagar,Uttarakhand,2015,3,2015Q3,3,0,0,260.0
Udham Singh Nagar,Uttarakhand,2015,4,2015Q4,4,0,0,267.0
Udham Singh Nagar,Uttarakhand,2016,1,2016Q1,5,0,0,273.0
Udham Singh Nagar,Uttarakhand,2016,2,2016Q2,6,0,0,278.0
Udham Singh Nagar,Uttarakhand,2016,3,2016Q3,7,0,0,
Udham Singh Nagar,Uttarakhand,2016,4,2016Q4,8,0,0,
Udham Singh Nagar,Uttarakhand,2017,1,2017Q1,9,0,0,
Udham Singh Nagar,Uttarakhand,2017,2,2017Q2,10,0,0,290.0
Udham Singh Nagar,Uttarakhand,2017,3,2017Q3,11,0,0,289.0
Udham Singh Nagar,Uttarakhand,2017,4,2017Q4,12,0,0,285.0
Udham Singh Nagar,Uttarakhand,2018,1,2018Q1,13,0,0,287.0
Udham Singh Nagar,Uttarakhand,2018,2,2018Q2,14,0,0,287.0
Udham Singh Nagar,Uttarakhand,2018,3,2018Q3,15,0,0,291.0
Udham Singh Nagar,Uttarakhand,2018,4,2018Q4,16,0,0,297.0
Udham Singh Nagar,Uttarakhand,2019,1,2019Q1,17,0,0,298.0
Udham Singh Nagar,Uttarakhand,2019,2,2019Q2,18,0,0,311.0
Udham Singh Nagar,Uttarakhand,2019,3,2019Q3,19,0,0,311.0
Udham Singh Nagar,Uttarakhand,2019,4,2019Q4,20,0,0,310.0
Udham Singh Nagar,Uttarakhand,2020,1,2020Q1,21,0,0,311.0
Udham Singh Nagar,Uttarakhand,2020,2,2020Q2,22,0,0,310.0
Udham Singh Nagar,Uttarakhand,2020,3,2020Q3,23,0,0,310.0
Udham Singh Nagar,Uttarakhand,2020,4,2020Q4,24,0,0,306.0
Udham Singh Nagar,Uttarakhand,2021,1,2021Q1,25,0,0,309.0
Udham Singh Nagar,Uttarakhand,2021,2,2021Q2,26,0,0,306.0
Udham Singh Nagar,Uttarakhand,2021,3,2021Q3,27,0,0,306.0
Udham Singh Nagar,Uttarakhand,2021,4,2021Q4,28,0,0,305.0
Udham Singh Nagar,Uttarakhand,2022,1,2022Q1,29,0,0,302.0
Udham Singh Nagar,Uttarakhand,2022,2,2022Q2,30,0,0,304.0
Udham Singh Nagar,Uttarakhand,2022,3,2022Q3,31,0,0,303.0
Udham Singh Nagar,Uttarakhand,2022,4,2022Q4,32,0,0,303.0
Udham Singh Nagar,Uttarakhand,2023,1,2023Q1,33,0,0,17118.1324
Udham Singh Nagar,Uttarakhand,2023,2,2023Q2,34,0,0,17347.2494
Udham Singh Nagar,Uttarakhand,2023,3,2023Q3,35,0,0,18086.204
Udham Singh Nagar,Uttarakhand,2023,4,2023Q4,36,0,0,18546.7092
Udham Singh Nagar,Uttarakhand,2024,1,2024Q1,37,0,0,19046.4814
Udham Singh Nagar,Uttarakhand,2024,2,2024Q2,38,0,0,19097.5014
Udham Singh Nagar,Uttarakhand,2024,3,2024Q3,39,0,0,20006.8221
Udham Singh Nagar,Uttarakhand,2024,4,2024Q4,40,0,0,20513.1116
Uttarkashi,Uttarakhand,2015,1,2015Q1,1,0,0,43.0
Uttarkashi,Uttarakhand,2015,2,2015Q2,2,0,0,43.0
Uttarkashi,Uttarakhand,2015,3,2015Q3,3,0,0,43.0
Uttarkashi,Uttarakhand,2015,4,2015Q4,4,0,0,44.0
Uttarkashi,Uttarakhand,2016,1,2016Q1,5,0,0,45.0
